Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
Aerodynamik01,FR,7362,591,5.196.23.64,64.ip-5-196-23.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-02-11,OVH- FR,16276,23500,None
Aerodynamik02,PL,6630,322,217.182.75.181,181.ip-217-182-75.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-06-04,OVH- FR,16276,20600,None
Aerodynamik03,FR,9421,83,193.70.43.76,76.ip-193-70-43.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-02-15,OVH- FR,16276,27400,None
Aerodynamik04,CA,6670,322,149.56.141.138,138.ip-149-56-141.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-05-26,OVH- FR,16276,29600,None
AEtherC0r3,GR,1274,2359,83.212.102.114,snf-734901.vm.okeanos.grnet.gr,29950,25751,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2017-01-15,GR-NET http://www.grnet.gr- GR,5408,2270,None
afdideditheconfig,DE,2,24,188.174.217.198,host-188-174-217-198.customer.m-online.net,9443,9080,0,0,0,0,0,0,1,1,1,Tor 0.3.1.7 on Linux,0,0,2015-08-29,MNET-AS Germany- DE,8767,8,None
affectiosocietatis,FR,1258,842,91.121.160.6,ns3005011.ip-91-121-160.eu,9001,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-12-02,OVH- FR,16276,2810,None
affinezeussv,CA,69,157,50.65.176.4,S01066038e0b31a08.ed.shawcable.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-06-07,SHAW - Shaw Communications Inc.- CA,6327,168,None
afriendoftor,US,80,2427,45.79.89.133,li1188-133.members.linode.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.6.10 on Linux,0,0,2017-08-15,LINODE-AP Linode- LLC- US,63949,139,None
agate,NL,271,4020,94.142.241.138,tor.conuropsis.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2014-04-08,COLOCLUE-AS Netwerkvereniging Coloclue- Amsterdam- Netherlands- NL,8283,517,None
ageinghacker,IS,6,2286,82.221.139.190,tor-and-gnunet-readme.ageinghacker.net,9001,None,0,1,0,0,0,1,1,1,0,Tor 0.3.0.10 on Linux,0,0,2016-09-04,THORDC-AS- IS,50613,1,None
AgentOrange,US,568,116,138.68.15.191,138.68.15.191,9447,9090,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-10-16,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,1760,None
agentsmith,RU,19,20,62.76.23.219,ppp-62-76-23-219.ppp.kmv.ru,40000,40001,0,0,1,0,0,0,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-10-01,ASN-POSTLTD- RU,12494,79,None
agrajag,SE,1811,690,83.249.111.190,c83-249-111-190.bredband.comhem.se,11311,11312,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-04-20,COMHEM-SWEDEN- SE,39651,6140,None
agschaid,AT,0,16,194.96.126.200,194-96-126-200.adsl.highway.telekom.at,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.5.12 on Linux,0,0,2016-01-16,EUNETAT-AS A1 Telekom Austria AG- AT,1901,20,None
agtoever,NL,0,16,77.250.125.169,dhcp-077-250-125-169.chello.nl,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-12-03,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,165,None
ahdeb1Ae,FR,728,668,51.15.81.113,113-81-15-51.rev.cloud.scaleway.com,17090,19017,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-09-23,AS12876- FR,12876,3230,None
AhnNfpLA1,US,56,1156,204.44.95.207,los-angeles.sczepanski.info,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-09-24,ASN-QUADRANET-GLOBAL - QuadraNet- Inc- US,8100,112,None
Ahtna,FR,467,497,95.130.9.76,barbot.ahtna.org,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-01-29,DIGICUBE01- FR,196689,1420,None
AIgeneratedPostcard,DE,117,179,178.24.85.73,ipb2185549.dynamic.kabel-deutschland.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-09-12,KABELDEUTSCHLAND-AS- DE,31334,193,None
Ailuuchequai,DE,3005,747,94.130.58.99,lucaswerkmeister.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-07-03,HETZNER-AS- DE,24940,7980,None
air123,DE,277,25,84.156.170.24,p549CAA18.dip0.t-ipconnect.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-05-25,DTAG Internet service provider operations- DE,3320,926,None
Air7jyl,DK,834,74,95.154.24.73,ns4.jth.net,9001,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.13 on Linux,0,0,2014-10-29,DK-ESS-AS- DK,39642,2960,None
Airwolf,FR,7,24,51.254.98.32,32.ip-51-254-98.eu,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.9.11 on Linux,0,0,2017-11-02,OVH- FR,16276,12200,None
AITUK,NL,2,3892,92.111.4.177,mail.libremail.nl,9090,9040,0,0,0,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-02-16,LGI-UPC formerly known as UPC Broadband Holding B.V.- AT,6830,31,None
Ajorcel,FR,2,2130,82.64.7.146,82-64-7-146.subs.proxad.net,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2014-05-16,PROXAD- FR,12322,28,None
AkashaShrooms,FR,133,1944,37.187.104.111,akasha.brozkeff.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-01-14,OVH- FR,16276,480,None
akatorea,FR,486,162,51.15.70.182,182-70-15-51.rev.cloud.scaleway.com,443,None,0,0,1,0,0,0,1,1,0,Tor 0.3.0.10 on OpenBSD,0,0,2017-10-02,AS12876- FR,12876,1490,None
akira,BE,4195,325,193.105.73.80,artistsuk.apprenticescheme.com,9001,443,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-05-04,VERIXI- BE,49964,15800,None
akmlxc,GB,252,10,51.9.1.234,234.1.9.51.dyn.plus.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2014-12-13,PLUSNET UK Internet Service Provider- GB,6871,719,None
Alarius,US,278,94,76.182.208.232,cpe-76-182-208-232.tx.res.rr.com,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-03-12,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,905,None
Alastor,FR,19937,428,62.210.123.24,62-210-123-24.rev.poneytelecom.eu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-03-01,AS12876- FR,12876,41200,None
ALBANIAC,US,337,75,68.203.85.128,cpe-68-203-85-128.tx.res.rr.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Windows 8 [server],0,0,2017-08-23,SCRR-11427 - Time Warner Cable Internet LLC- US,11427,1240,None
albator,FR,1958,248,149.91.82.97,97.82.91.149.ipv4.netrix.fr,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-03-20,NETRIX-AS Netrix- FR,62000,7740,None
AlbertStool,GB,4,8,86.128.88.30,host86-128-88-30.range86-128.btcentralplus.com,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-05-18,BT-UK-AS BTnet UK Regional network- GB,2856,79,None
albin,CH,1393,660,141.255.161.166,customer4.orypt.info,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-10-22,PLI-AS- CH,51852,7720,None
AlbusDumbletor,AT,22,2265,176.66.131.31,176066131031.atmpu0053.highway.a1.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-08-26,TELEKOM-AT A1 Telekom Austria AG- AT,8447,115,None
aleman,DE,939,78,185.216.33.28,no-rdns.free.clues.ro,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-30,M247- GB,9009,4810,None
alex,CH,478,248,85.195.215.194,85-195-215-194.init7.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.9.11 on Linux,0,0,2012-01-13,INIT7- CH,13030,1080,None
AlexPlotz,RU,126,10,176.114.131.136,host-176-114-131-136.teleos.ru,1716,2302,0,0,0,0,0,1,1,1,1,Tor 0.3.0.10 on Windows 7,0,0,2016-01-27,TELEOS-1-AS- RU,43274,16,None
alexryantorrelay,US,372,1414,131.215.172.214,dhcp-172-214.caltech.edu,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2014-07-30,CIT - California Institute of Technology- US,31,2070,None
alfavetix,DE,154,123,148.251.227.14,asterix.stinpriza.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2014-06-17,HETZNER-AS- DE,24940,225,None
alfie7immer,US,6,4260,104.236.33.174,104.236.33.174,9001,None,0,0,0,0,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-08-26,DIGITALOCEAN-ASN-NY2 - Digital Ocean- Inc.- US,62567,25,None
AlfredJKwak,NL,299,6,143.176.52.51,ip51-52-176-143.adsl2.static.versatel.nl,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-08-03,VERSATEL AS for the Trans-European Tele2 IP Transport backbone- NL,13127,914,None
AlGrothendieck,FR,11218,653,80.67.172.162,algrothendieck.nos-oignons.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-06-09,GITOYEN-MAIN-AS The main Autonomous System of Gitoyen (Paris- France).- FR,20766,23700,None
AliasName,DE,3,21,87.150.6.152,p57960698.dip0.t-ipconnect.de,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.9.11 on Linux,0,0,2016-03-20,DTAG Internet service provider operations- DE,3320,29,None
AliceDoe,CA,7469,2791,167.114.35.107,ip107.ip-167-114-35.net,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-07-26,OVH- FR,16276,35200,None
AliceMiddleRelay3,FR,4931,60,51.254.219.211,211.ip-51-254-219.eu,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-11-22,OVH- FR,16276,26800,None
AlienZone,LT,15828,282,213.32.119.219,ip219.ip-213-32-119.eu,443,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-09-15,OVH- FR,16276,34000,None
Alioshka,SG,156,6178,128.199.138.74,128.199.138.74,443,None,0,0,1,0,0,1,1,1,0,Tor 0.2.5.12 on Linux,0,0,2017-01-15,DIGITALOCEAN-AS-AP Digital Ocean- Inc.- SG,133165,874,None
Alioth,FI,8236,2752,130.230.113.232,130.230.113.232,443,9001,0,0,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,22700,None
AliRaheemDebian,GB,2,50,109.146.79.58,host109-146-79-58.range109-146.btcentralplus.com,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-06-07,BT-UK-AS BTnet UK Regional network- GB,2856,66,None
Alkaid,FI,4540,2747,130.230.113.234,130.230.113.234,443,9001,0,0,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2016-11-11,TUTNET TUT Autonomous System- FI,1739,14000,None
alkalal,RO,1605,264,195.254.135.76,195.254.135.76,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-11-13,FASTWEB-RO-AS- RO,38935,3930,None
AllanTur1ng,FR,267,8,86.202.190.47,LFbn-1-9831-47.w86-202.abo.wanadoo.fr,9001,8030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-08-29,AS3215- FR,3215,1580,None
allcats,CA,541,459,198.96.155.9,198.96.155.9,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-05-25,UWATERLOO - University of Waterloo- CA,12093,1600,None
AllCreaturesWelcome,DE,565,21,81.7.10.29,tor.ybti.net,9443,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-11-17,ISPPRO-AS EUserv / KOS-Online / Keepfree- DE,35366,1440,None
AlleKochenKaffee,DE,6144,698,129.13.131.140,this-is-a-tor-node.akk.kit.edu,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-03-08,KIT Karlsruhe Institute of Technology- DE,34878,23300,None
alliumursinum,DE,46,690,178.254.30.86,athena.sommrey.de,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.12 on Linux,0,0,2014-07-08,EVANZOAS- DE,42730,103,None
alnutt,EE,2051,1094,95.153.31.8,m95-153-31-8.cust.tele2.ee,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-11-05,TELE2- SE,1257,6860,None
AloneWithOurRecords,DE,93,707,78.47.174.155,back-of-beyond.org,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.9.12 on Linux,0,0,2012-08-06,HETZNER-AS- DE,24940,380,None
Alpha,NL,3291,683,51.15.46.45,45-46-15-51.rev.cloud.scaleway.com,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.8.9 on Linux,0,0,2017-01-15,AS12876- FR,12876,22700,None
AlphaXYZ,FR,3481,27,163.172.135.172,node1.tor.angristan.xyz,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2016-05-08,AS12876- FR,12876,10400,None
alpsfeak,DE,85,4184,188.40.110.214,static.214.110.40.188.clients.your-server.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.29 on Linux,0,0,2017-06-12,HETZNER-AS- DE,24940,222,None
alsaceonion,FR,1934,309,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-11-14,OVH- FR,16276,7190,None
alsaceonionb,FR,1163,309,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,444,81,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2016-12-18,OVH- FR,16276,2430,None
alsterelbe,DE,24,73,95.143.172.191,pavo.uberspace.de,61904,None,0,0,1,0,0,0,1,1,0,Tor 0.2.6.10 on Linux,0,0,2015-08-27,RHTEC-AS rh-tec IP Backbone- DE,25560,76,None
altego,NL,5919,4,163.172.221.44,altego.likc.me,59001,59030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2017-11-10,AS12876- FR,12876,29300,None
alternativlos,DE,263,1473,213.136.94.10,tor.zproxy.de,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.0.10 on OpenBSD,0,0,2015-07-13,CONTABO to AS1299 announce AS34933- DE,51167,831,None
alterspalter,DE,1537,177,85.93.16.47,85.93.16.47,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2016-01-01,ASGHOSTNET- DE,12586,4150,None
alumnicloud,SC,1122,2046,185.165.168.42,185.165.168.42,9001,None,0,1,1,0,0,1,1,1,0,Tor 0.2.5.14 on Linux,0,0,2017-08-17,FLOKINET- SC,200651,3530,None
alupigus,RO,25,137,91.233.106.237,91-233-106-237.lcsnet.ro,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-06-19,LCSNET-AS- RO,57611,74,None
alxu,US,4379,37,198.98.62.56,pink.alxu.ca,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.0-alpha-dev on Linux,0,0,2017-04-13,PONYNET - FranTech Solutions- US,53667,37800,None
alzey,DE,1734,1136,89.249.65.249,no-rdns.m247.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.0.11 on Linux,0,0,2017-10-17,M247- GB,9009,8010,None
Amanita,DE,57,47,86.56.95.22,cable-86-56-95-22.cust.telecolumbus.net,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on FreeBSD,0,0,2016-09-18,TELECOLUMBUS- DE,20880,373,None
amartysen,NL,23746,183,77.247.181.163,lumumba.torservers.net,22,None,0,1,1,0,0,0,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-11-01,NFORCE- NL,43350,26700,None
amaterasu,BE,15,36,84.198.103.245,d54C667F5.access.telenet.be,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.1.7 on Linux,0,0,2015-12-27,TELENET-AS- BE,6848,49,None
amazonas,NL,23041,178,77.247.181.163,lumumba.torservers.net,443,None,0,1,1,0,0,0,1,1,1,Tor 0.3.2.5-alpha on Linux,0,0,2017-11-01,NFORCE- NL,43350,24300,None
amb,CA,320,31,47.55.183.10,stjhnbsu1kw-47-55-183-10.dhcp-dynamic.fibreop.nb.bellaliant.net,8080,9090,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on FreeBSD,0,0,2015-03-21,CANET-ASN-4 - Bell Aliant Regional Communications- Inc.- CA,855,1470,None
AMDmi3x1,RU,1479,157,185.125.217.66,ihor-1.amdmi3.ru,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on FreeBSD,0,0,2015-11-21,AS-MAROSNET Moscow- Russia- RU,48666,2070,None
Ameo,US,624,7201,172.93.51.83,172.93.51.83,9001,None,0,0,1,1,0,1,1,1,0,Tor 0.2.4.27 on Linux,0,0,2016-08-08,INCERO - Incero LLC- US,54540,3810,None
amershan,UA,3458,2333,46.148.18.34,46.148.18.34,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-06-01,INFIUM- UA,50297,3640,None
Amertume,FR,1,59,109.12.117.113,113.117.12.109.rev.sfr.net,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-02-28,LDCOMNET- FR,15557,10,None
AmirTaaki4President,DE,1327,346,46.101.178.190,46.101.178.190,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.4.27 on Linux,0,0,2016-03-21,DIGITALOCEAN-GERMANY- DE,201229,3340,None
Amlyssaollie,IE,9,158,34.250.46.74,ec2-34-250-46-74.eu-west-1.compute.amazonaws.com,9001,9030,0,0,0,0,0,1,1,1,1,Tor 0.3.1.2-alpha-dev on Linux,0,0,2017-07-03,AMAZON-02 - Amazon.com- Inc.- US,16509,35,None
amskcom,NL,1418,151,146.185.163.44,ams01.kmcdon.com,8080,None,0,1,1,0,0,1,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2016-05-31,DIGITALOCEAN-ASN-3- NL,202018,3700,None
an0S0c,UA,1907,315,193.201.225.45,193.201.225.45,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.10 on Linux,0,0,2016-09-22,OPATELECOM- UA,25092,3890,None
anais,NL,3311,3412,185.77.129.35,mail01.tgemsvr.com,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2016-03-07,QHOSTER- BG,201630,8170,None
ananke,SE,1,11,193.10.5.153,ananke.berra.se,443,None,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-12-03,SUNET SUNET Swedish University Network- SE,1653,20,None
anaproy,NL,4,1451,77.161.34.157,ip4da1229d.direct-adsl.nl,9090,None,0,0,0,0,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-12-10,KPN This macro reflects our filtering-policy on- NL,1136,32,None
AnatomicalArtery,US,839,1325,173.255.229.194,artery.ventricle.us,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2014-07-13,LINODE-AP Linode- LLC- US,63949,2830,None
anatomypark,CA,696,23,64.137.242.29,anatomypark,443,80,0,1,1,0,0,1,1,1,1,Tor 0.3.1.7 on FreeBSD,0,0,2017-10-23,COLOWAREHOUSEONTARIO - 2267921 ONTARIO LTD- CA,55053,1390,None
Anbarocrator,RU,1804,6,178.67.169.218,ip178-67-169-218.onego.ru,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-08-19,ASN-SPBNIT Macro Region North-West Autonomous System- RU,8997,6480,None
andergast,RO,1921,1282,185.100.84.251,185.100.84.251,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on Linux,0,0,2015-09-11,FLOKINET- SC,200651,9350,None
andrethemac,BE,18,2120,94.226.151.128,94-226-151-128.access.telenet.be,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.3.0.10 on OpenBSD,0,0,2017-03-11,TELENET-AS- BE,6848,571,None
Andromeda,CA,7652,18,144.217.161.119,tor-exit.clutterbuck.uk,8081,8080,0,1,1,1,0,1,1,1,1,Tor 0.2.9.13 on Linux,0,0,2016-12-24,OVH- FR,16276,15100,None
Andromeda,CA,220,372,99.247.229.177,CPE64777dd7f8b3-CM64777dd7f8b0.cpe.net.cable.rogers.com,9001,9049,0,0,1,0,0,1,1,1,1,Tor 0.3.1.7 on Linux,0,0,2017-09-01,ROGERS-CABLE - Rogers Cable Communications Inc.- CA,812,527,None
Andromeda1,DE,199,160,217.61.7.19,host19-7-61-217.static.arubacloud.de,443,80,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-11-27,XANDMAIL-ASN- DE,200185,663,None
androsua,UA,627,29,176.38.177.208,host-176-38-177-208.la.net.ua,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on FreeBSD,0,0,2015-10-24,LANETUA-AS- UA,39608,2250,None
anduinExit01,NO,1007,85,31.185.27.203,exit01.tor.anduin.net,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.1.8 on FreeBSD,0,0,2013-06-27,ASN-CATCHCOM- NO,2116,2390,None
AndyAnd3,SE,68,536,185.86.149.230,185.86.149.230,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.9.9 on Linux,0,0,2017-01-08,MAKONIX- LV,52173,152,None
andyetitmoves,DE,425,55,46.101.155.178,46.101.155.178,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.11 on Linux,0,0,2017-11-28,DIGITALOCEAN-GERMANY- DE,201229,1210,None
AngbandFreeBogatov,DE,322,401,94.130.170.249,angband.teaparty.net,9001,9030,0,1,0,0,0,1,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-10-21,HETZNER-AS- DE,24940,31,None
angel,DE,182,14,188.174.161.69,ppp-188-174-161-69.dynamic.mnet-online.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-12-19,MNET-AS Germany- DE,8767,895,None
AngryBirds,TR,16648,404,193.29.187.94,domeency.com,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-11-07,THCPROJECTS- RO,51177,37900,None
ANGRYRONIN,CA,643,1834,158.69.36.152,152.36.69.158.rdns.lunanode.com,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.5.14 on Linux,0,0,2017-01-29,OVH- FR,16276,1720,None
AnhDung,SG,861,62,139.162.16.13,li858-13.members.linode.com,1503,None,0,1,1,1,0,1,1,1,0,Tor 0.3.1.8 on Linux,0,0,2016-08-02,LINODE-AP Linode- LLC- US,63949,1250,None
anityatvarelay,FR,0,12,195.154.77.149,195-154-77-149.rev.poneytelecom.eu,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.9.12 on Linux,0,0,2015-06-16,AS12876- FR,12876,6,None
anon,NO,1955,893,51.174.197.117,117.51-174-197.customer.lyse.net,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-09-01,ALTIBOX_AS Norway- NO,29695,2790,None
anon666,SE,33,377,81.236.173.116,81-236-173-116-no294.tbcn.telia.com,27453,None,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2014-03-09,TELIANET-SWEDEN Telia Company- SE,3301,123,None
anon6789,DE,642,302,176.9.190.240,tor.jel.to,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-10-17,HETZNER-AS- DE,24940,964,None
anonA437535,DE,120,20,91.14.94.192,p5B0E5EC0.dip0.t-ipconnect.de,80,443,0,0,1,0,0,0,1,1,1,Tor 0.2.9.12 on Linux,0,0,2017-11-18,DTAG Internet service provider operations- DE,3320,389,None
anonA437536,DE,145,18,93.237.151.226,p5DED97E2.dip0.t-ipconnect.de,80,443,0,0,1,0,0,0,1,1,1,Tor 0.2.5.14 on Linux,0,0,2016-05-26,DTAG Internet service provider operations- DE,3320,469,None
anoncat1,FI,686,362,185.100.86.217,185.100.86.217,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.0.9 on Linux,0,0,2017-06-09,FLOKINET- SC,200651,8360,None
anonduke,HU,957,682,195.228.45.176,cfilter.prj.hu,9201,9230,0,1,1,1,0,1,1,1,1,Tor 0.2.6.6 on Linux,0,0,2015-04-06,HTC-AS Magyar Telekom Nyrt.- HU,5483,9430,None
anong33,DE,246,11,79.252.115.193,p4FFC73C1.dip0.t-ipconnect.de,443,80,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on Linux,0,0,2010-12-18,DTAG Internet service provider operations- DE,3320,983,None
anongoth,PL,898,75,46.248.164.24,46-248-164-24.rev.iq.pl,443,None,0,1,1,0,0,0,1,1,0,Tor 0.3.1.8 on FreeBSD,0,0,2017-06-02,IQPL-AS- PL,47544,3160,None
anonimous,RU,269,31,128.69.28.98,128-69-28-98.broadband.corbina.ru,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.3.1.8 on FreeBSD,0,0,2017-02-03,CORBINA-AS OJSC _Vimpelcom_- RU,8402,895,None
anonkaisx,FR,2028,616,151.80.115.180,anon.kai.sx,443,80,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2015-05-01,OVH- FR,16276,5150,None
anonrelay123,FR,1019,12,92.222.162.54,dennisjj.co.uk,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.9 on Linux,0,0,2014-09-16,OVH- FR,16276,20,None
anonrelayC7,DE,52,367,37.120.184.45,v22017054595248945.goodsrv.de,443,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.1.8 on Linux,0,0,2017-09-16,NETCUP-AS netcup GmbH- DE,197540,88,None
anonymiton,DE,19901,1456,138.201.132.17,static.17.132.201.138.clients.your-server.de,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.0.10 on Linux,0,0,2016-08-13,HETZNER-AS- DE,24940,38000,None
